home,away,home_score,away_score,date,line,score,cover
Appalachian St.,South Alabama,71.0,78.0,2019-03-09,4.5,-7.0,0
Kansas,Baylor,78.0,70.0,2019-03-09,7.0,8.0,1
Coastal Carolina,Troy,67.0,74.0,2019-03-09,11.5,-7.0,0
Boston College,N.C. State,47.0,73.0,2019-03-09,-2.5,-26.0,0
Northwestern,Purdue,57.0,70.0,2019-03-09,-6.5,-13.0,0
Washington St.,Oregon St.,77.0,85.0,2019-03-09,-5.5,-8.0,0
UT Arlington,Texas St.,81.0,73.0,2019-03-09,1.5,8.0,1
Missouri,Mississippi,68.0,73.0,2019-03-09,0.0,-5.0,0
Michigan St.,Michigan,75.0,63.0,2019-03-09,4.0,12.0,1
Virginia,Louisville,73.0,68.0,2019-03-09,13.5,5.0,0
Arizona,Arizona St.,64.0,72.0,2019-03-09,1.0,-8.0,0
Colorado St.,UNLV,60.0,65.0,2019-03-09,3.0,-5.0,0
Little Rock,Louisiana Monroe,62.0,79.0,2019-03-09,-1.5,-17.0,0
Rhode Island,Massachusetts,94.0,75.0,2019-03-09,7.5,19.0,1
La Salle,Fordham,72.0,57.0,2019-03-09,6.5,15.0,1
Oklahoma St.,West Virginia,85.0,77.0,2019-03-09,4.5,8.0,1
Temple,UCF,67.0,62.0,2019-03-09,0.0,5.0,1
Georgia Southern,Georgia St.,85.0,90.0,2019-03-09,4.0,-5.0,0
Arkansas St.,Lafayette,87.0,90.0,2019-03-09,-1.5,-3.0,0
Colorado,USC,78.0,67.0,2019-03-09,6.0,11.0,1
Princeton,Yale,59.0,81.0,2019-03-09,-1.0,-22.0,0
Wyoming,New Mexico,88.0,81.0,2019-03-09,-5.0,7.0,1
Richmond,Davidson,69.0,73.0,2019-03-09,-4.5,-4.0,1
Arkansas,Alabama,82.0,70.0,2019-03-09,3.5,12.0,1
Penn,Brown,58.0,51.0,2019-03-09,5.0,7.0,1
Kansas St.,Oklahoma,68.0,53.0,2019-03-09,6.0,15.0,1
Duquesne,Dayton,67.0,78.0,2019-03-09,-4.0,-11.0,0
Cornell,Dartmouth,66.0,51.0,2019-03-09,3.0,15.0,1
Columbia,Harvard,81.0,83.0,2019-03-09,-3.5,-2.0,1
Fresno St.,San Jose St.,121.0,81.0,2019-03-09,23.0,40.0,1
Boise St.,Air Force,80.0,52.0,2019-03-09,9.5,28.0,1
Utah,UCLA,92.0,81.0,2019-03-09,4.5,11.0,1
North Carolina,Duke,79.0,70.0,2019-03-09,2.5,9.0,1
UC Davis,UC Riverside,70.0,71.0,2019-03-09,9.0,-1.0,0
LSU,Vanderbilt,80.0,59.0,2019-03-09,14.0,21.0,1
Tulane,Wichita St.,79.0,82.0,2019-03-09,-9.0,-3.0,1
Cal St. Fullerton,Hawaii,59.0,71.0,2019-03-09,4.0,-12.0,0
Memphis,Tulsa,66.0,63.0,2019-03-09,8.0,3.0,0
UC Irvine,Cal St. Northridge,86.0,74.0,2019-03-09,13.5,12.0,0
Cal Poly,UC Santa Barbara,82.0,92.0,2019-03-09,-8.0,-10.0,0
Washington,Oregon,47.0,55.0,2019-03-09,4.5,-8.0,0
Nevada,San Diego St.,81.0,53.0,2019-03-09,14.0,28.0,1
Marshall,Florida Atlantic,76.0,61.0,2019-03-09,6.0,15.0,1
UAB,Old Dominion,64.0,50.0,2019-03-09,-1.5,14.0,1
Southern Miss,UTSA,81.0,48.0,2019-03-09,5.0,33.0,1
FIU,North Texas,73.0,58.0,2019-03-09,1.0,15.0,1
Rice,Charlotte,70.0,78.0,2019-03-09,6.5,-8.0,0
Middle Tennessee,UTEP,48.0,47.0,2019-03-09,8.5,1.0,0
Northern Colorado,Northern Arizona,78.0,89.0,2019-03-09,13.0,-11.0,0
Weber St.,Eastern Washington,77.0,80.0,2019-03-09,6.5,-3.0,0
Idaho St.,Idaho,70.0,68.0,2019-03-09,10.0,2.0,0
Portland St.,Montana St.,84.0,80.0,2019-03-09,2.5,4.0,1
Sacramento St.,Montana,68.0,86.0,2019-03-09,-4.5,-18.0,0
Chicago St.,UMKC,61.0,76.0,2019-03-09,-12.0,-15.0,0
Seattle,Grand Canyon,83.0,76.0,2019-03-09,-3.5,7.0,1
Northwestern St.,Central Arkansas,63.0,70.0,2019-03-09,-2.0,-7.0,0
Abilene Christian,Incarnate Word,81.0,51.0,2019-03-09,17.5,30.0,1
Nicholls St.,Southeastern Louisiana,69.0,63.0,2019-03-09,-1.5,6.0,1
Mississippi Valley St.,Arkansas Pine Bluff,57.0,91.0,2019-03-09,-2.0,-34.0,0
Stephen F. Austin,Sam Houston St.,57.0,68.0,2019-03-09,-4.0,-11.0,0
Lamar,McNeese St.,83.0,58.0,2019-03-09,12.0,25.0,1
Prairie View A&M,Alcorn St.,98.0,64.0,2019-03-09,15.5,34.0,1
Grambling St.,Alabama A&M,66.0,58.0,2019-03-09,13.0,8.0,0
Texas A&M Corpus Chris,Houston Baptist,76.0,69.0,2019-03-09,4.0,7.0,1
Jackson St.,Alabama St.,82.0,70.0,2019-03-09,5.0,12.0,1
Texas Southern,Southern,77.0,87.0,2019-03-09,15.5,-10.0,0
Utah Valley,Cal St. Bakersfield,76.0,61.0,2019-03-09,11.0,15.0,1
New Mexico St.,Cal Baptist,75.0,63.0,2019-03-09,14.0,12.0,0
Fairleigh Dickinson,Robert Morris,66.0,62.0,2019-03-09,6.0,4.0,0
St. Francis PA,LIU,72.0,64.0,2019-03-09,4.0,8.0,1
UMBC,Albany,62.0,54.0,2019-03-09,4.5,8.0,1
Hartford,UMass Lowell,78.0,70.0,2019-03-09,8.5,8.0,0
Vermont,Maine,73.0,57.0,2019-03-09,21.5,16.0,0
Stony Brook,Binghamton,72.0,78.0,2019-03-09,14.0,-6.0,0
Penn St.,Illinois,72.0,56.0,2019-03-10,7.5,16.0,1
Indiana,Rutgers,89.0,73.0,2019-03-10,7.5,16.0,1
Cincinnati,Houston,69.0,85.0,2019-03-10,2.0,-16.0,0
Nebraska,Iowa,93.0,91.0,2019-03-10,1.5,2.0,1
East Carolina,Connecticut,73.0,82.0,2019-03-10,-5.0,-9.0,0
South Florida,SMU,71.0,77.0,2019-03-10,2.5,-6.0,0
Ohio St.,Wisconsin,67.0,73.0,2019-03-10,-2.0,-6.0,0
Colgate,Navy,80.0,70.0,2019-03-10,12.0,10.0,0
Bucknell,Lehigh,97.0,75.0,2019-03-10,5.5,22.0,1
Radford,Gardner Webb,65.0,76.0,2019-03-10,7.5,-11.0,0
Lipscomb,Liberty,68.0,74.0,2019-03-10,6.5,-6.0,0
Central Michigan,Western Michigan,81.0,67.0,2019-03-11,10.0,14.0,1
Eastern Michigan,Ball St.,43.0,61.0,2019-03-11,2.0,-18.0,0
Akron,Miami OH,80.0,51.0,2019-03-11,5.5,29.0,1
Northern Illinois,Ohio,80.0,61.0,2019-03-11,4.5,19.0,1
South Alabama,Arkansas St.,75.0,67.0,2019-03-12,5.0,8.0,1
Louisiana Monroe,Appalachian St.,89.0,80.0,2019-03-12,8.0,9.0,1
St. Francis PA,Fairleigh Dickinson,76.0,85.0,2019-03-12,2.5,-9.0,0
Vermont,Binghamton,84.0,51.0,2019-03-12,17.0,33.0,1
UMBC,Hartford,90.0,85.0,2019-03-12,1.5,5.0,1
Prairie View A&M,Alcorn St.,86.0,66.0,2019-03-12,16.5,20.0,1
Grambling St.,Arkansas Pine Bluff,59.0,52.0,2019-03-12,5.5,7.0,1
Texas Southern,Southern,80.0,70.0,2019-03-12,13.5,10.0,0
Jackson St.,Alabama St.,49.0,58.0,2019-03-12,5.5,-9.0,0
Colgate,Bucknell,94.0,80.0,2019-03-13,4.0,14.0,1
Norfolk St.,South Carolina St.,78.0,73.0,2019-03-13,8.0,5.0,0
North Carolina A&T,Coppin St.,82.0,79.0,2019-03-13,5.0,3.0,0
Memphis,Tulane,83.0,68.0,2019-03-14,16.5,15.0,0
Norfolk St.,Howard,75.0,69.0,2019-03-15,5.0,6.0,1
Yale,Princeton,83.0,77.0,2019-03-16,10.5,6.0,0
Vermont,UMBC,66.0,49.0,2019-03-16,12.0,17.0,1
Norfolk St.,North Carolina Central,47.0,50.0,2019-03-16,4.5,-3.0,0
NJIT,Quinnipiac,92.0,81.0,2019-03-18,5.0,11.0,1
N.C. State,Hofstra,84.0,78.0,2019-03-19,11.0,6.0,0
Texas,South Dakota St.,79.0,73.0,2019-03-19,9.0,6.0,0
Indiana,St. Francis PA,89.0,72.0,2019-03-19,18.5,17.0,0
UNC Greensboro,Campbell,84.0,69.0,2019-03-19,11.0,15.0,1
Davidson,Lipscomb,81.0,89.0,2019-03-19,2.0,-8.0,0
Memphis,San Diego,74.0,60.0,2019-03-19,6.0,14.0,1
Providence,Arkansas,72.0,84.0,2019-03-19,5.5,-12.0,0
Creighton,Loyola Chicago,70.0,61.0,2019-03-19,9.0,9.0,2
Colorado,Dayton,78.0,73.0,2019-03-19,5.0,5.0,2
Utah Valley,Cal St. Northridge,92.0,84.0,2019-03-19,11.5,8.0,0
Marshall,IUPUI,78.0,73.0,2019-03-19,9.0,5.0,0
Robert Morris,Cornell,98.0,89.0,2019-03-19,-1.0,9.0,1
Clemson,Wright St.,75.0,69.0,2019-03-19,13.5,6.0,0
Xavier,Toledo,78.0,64.0,2019-03-20,5.5,14.0,1
Alabama,Norfolk St.,79.0,80.0,2019-03-20,16.5,-1.0,0
Georgetown,Harvard,68.0,71.0,2019-03-20,5.0,-3.0,0
TCU,Sam Houston St.,82.0,69.0,2019-03-20,14.0,13.0,0
Nebraska,Butler,80.0,76.0,2019-03-20,5.5,4.0,0
West Virginia,Grand Canyon,77.0,63.0,2019-03-20,6.0,14.0,1
DePaul,Central Michigan,100.0,86.0,2019-03-20,5.0,14.0,1
Coastal Carolina,Howard,81.0,72.0,2019-03-20,11.5,9.0,0
South Florida,Stony Brook,82.0,79.0,2019-03-20,6.5,3.0,0
Cal Baptist,Loyola Marymount,55.0,56.0,2019-03-20,-1.5,-1.0,1
Brown,UAB,83.0,78.0,2019-03-20,2.5,5.0,1
New Orleans,Texas Southern,89.0,95.0,2019-03-20,1.5,-6.0,0
UT Rio Grande Valley,Grambling St.,74.0,73.0,2019-03-20,10.5,1.0,0
East Tennessee St.,Green Bay,94.0,102.0,2019-03-20,11.0,-8.0,0
Seattle,Presbyterian,68.0,73.0,2019-03-20,5.0,-5.0,0
Longwood,Southern Miss,90.0,68.0,2019-03-20,-10.5,22.0,1
Furman,Wichita St.,70.0,76.0,2019-03-20,5.5,-6.0,0
Charleston Southern,Florida Atlantic,68.0,66.0,2019-03-21,4.5,2.0,0
Hampton,St. Francis NY,81.0,72.0,2019-03-21,9.0,9.0,2
Cal St. Fullerton,Cal St. Bakersfield,58.0,66.0,2019-03-21,8.5,-8.0,0
Louisiana Monroe,Kent St.,87.0,77.0,2019-03-21,3.5,10.0,1
Creighton,Memphis,79.0,67.0,2019-03-22,4.5,12.0,1
Southern Utah,Drake,80.0,73.0,2019-03-22,-4.5,7.0,1
Indiana,Arkansas,63.0,60.0,2019-03-23,6.0,3.0,0
UNC Greensboro,Lipscomb,69.0,86.0,2019-03-23,0.0,-17.0,0
Texas St.,FIU,81.0,87.0,2019-03-23,8.0,-6.0,0
Robert Morris,Presbyterian,70.0,77.0,2019-03-24,-1.5,-7.0,0
Texas,Xavier,78.0,76.0,2019-03-24,6.0,2.0,0
TCU,Nebraska,88.0,72.0,2019-03-24,3.5,16.0,1
Colorado,Norfolk St.,76.0,60.0,2019-03-25,15.0,16.0,1
West Virginia,Coastal Carolina,91.0,109.0,2019-03-25,9.0,-18.0,0
South Florida,Utah Valley,66.0,57.0,2019-03-25,2.0,9.0,1
DePaul,Longwood,97.0,89.0,2019-03-25,15.5,8.0,0
Loyola Marymount,Brown,81.0,63.0,2019-03-25,4.0,18.0,1
UT Rio Grande Valley,Texas Southern,85.0,94.0,2019-03-25,6.0,-9.0,0
Southern Utah,Cal St. Bakersfield,67.0,70.0,2019-03-25,2.0,-3.0,0
Indiana,Wichita St.,63.0,73.0,2019-03-26,5.5,-10.0,0
TCU,Creighton,71.0,58.0,2019-03-26,3.0,13.0,1
Marshall,Presbyterian,83.0,66.0,2019-03-26,5.0,17.0,1
Hampton,Charleston Southern,73.0,67.0,2019-03-26,1.5,6.0,1
Green Bay,FIU,98.0,68.0,2019-03-26,3.5,30.0,1
N.C. State,Lipscomb,93.0,94.0,2019-03-27,3.5,-1.0,0
Texas,Colorado,68.0,55.0,2019-03-27,6.5,13.0,1
DePaul,Coastal Carolina,92.0,87.0,2019-03-27,7.0,5.0,0
South Florida,Loyola Marymount,56.0,47.0,2019-03-28,4.5,9.0,1
NJIT,Hampton,70.0,82.0,2019-03-28,3.0,-12.0,0
Louisiana Monroe,Texas Southern,102.0,108.0,2019-03-28,8.5,-6.0,0
Green Bay,Cal St. Bakersfield,80.0,65.0,2019-03-29,6.5,15.0,1
South Florida,DePaul,63.0,61.0,2019-04-01,1.5,2.0,1
Marshall,Hampton,80.0,78.0,2019-04-02,5.0,2.0,0
Green Bay,Texas Southern,87.0,86.0,2019-04-02,5.0,1.0,0
DePaul,South Florida,100.0,96.0,2019-04-03,4.5,4.0,0
Marshall,Green Bay,90.0,70.0,2019-04-04,5.5,20.0,1
DePaul,South Florida,65.0,77.0,2019-04-05,2.0,-12.0,0
Michigan St.,Texas Tech,51.0,61.0,2019-04-06,2.5,-10.0,0
Virginia,Auburn,63.0,62.0,2019-04-06,5.0,1.0,0
Virginia,Texas Tech,85.0,77.0,2019-04-08,1.0,8.0,1
