home,away,home_score,away_score,date,line,score,cover
NotreDame,Louisville,64.0,67.0,2018-11-01,-3.5,-3.0,1
Towson,Delaware,84.0,68.0,2018-11-01,3.0,16.0,1
LaSalle,GeorgeMason,63.0,76.0,2018-11-01,3.5,-13.0,0
St.Bonaventure,Fordham,64.0,44.0,2018-11-01,12.0,20.0,1
Davidson,St.Josephs,89.0,83.0,2018-11-01,15.5,6.0,0
UAB,Marshall,61.0,50.0,2018-11-01,1.5,11.0,1
WesternIllinois,DenverU,86.0,80.0,2018-11-01,3.0,6.0,1
ClevelandState,Oakland,55.0,68.0,2018-11-01,-2.0,-13.0,0
MoreheadState,EasternIllinois,69.0,66.0,2018-11-01,0.0,3.0,1
UTArlington,CoastalCarolina,77.0,82.0,2018-11-01,5.5,-5.0,0
Rice,FloridaIntl,92.0,78.0,2018-11-01,2.0,14.0,1
Vanderbilt,TexasA&M,50.0,69.0,2018-11-01,5.5,-19.0,0
KentState,CentralMichigan,79.0,73.0,2018-11-01,10.5,6.0,0
SetonHall,Marquette,69.0,55.0,2018-11-01,6.0,14.0,1
NorthTexas,FlaAtlantic,81.0,58.0,2018-11-01,7.5,23.0,1
William&Mary,CollCharleston,67.0,56.0,2018-11-01,2.0,11.0,1
TexSanAntonio,SouthernMiss,80.0,70.0,2018-11-01,10.0,10.0,2
LoyolaChicago,Evansville,78.0,44.0,2018-11-01,12.0,34.0,1
Tulsa,HoustonU,63.0,61.0,2018-11-01,-5.5,2.0,1
ETennesseeSt,VMI,61.0,55.0,2018-11-01,19.5,6.0,0
GeorgiaSouthern,ULLafayette,71.0,51.0,2018-11-01,12.0,20.0,1
EasternKentucky,SIUEdwardsville,78.0,72.0,2018-11-01,5.0,6.0,1
MissouriSt,NorthernIowa,57.0,80.0,2018-11-01,-1.0,-23.0,0
Virginia,Syracuse,55.0,63.0,2018-11-01,8.0,-8.0,0
Valparaiso,Drake,66.0,61.0,2018-11-01,1.5,5.0,1
CharlotteU,OldDominion,53.0,47.0,2018-11-01,4.0,6.0,1
JamesMadison,Drexel,71.0,78.0,2018-11-01,3.5,-7.0,0
Elon,NCWilmington,80.0,63.0,2018-11-01,4.0,17.0,1
GeoWashington,Duquesne,61.0,66.0,2018-11-01,-7.0,-5.0,1
NorthCarolina,Clemson,76.0,79.0,2018-11-01,4.5,-3.0,0
SouthDakota,NebraskaOmaha,91.0,81.0,2018-11-01,3.0,10.0,1
NoIllinois,EasternMichigan,71.0,68.0,2018-11-01,6.5,3.0,0
SEMissouriSt,TennesseeState,73.0,75.0,2018-11-01,-2.0,-2.0,2
WesternCarolina,Mercer,79.0,71.0,2018-11-01,9.0,8.0,0
ArkansasState,Troy,76.0,68.0,2018-11-01,4.5,8.0,1
TexasState,AppalachianSt,82.0,57.0,2018-11-01,6.0,25.0,1
TennMartin,Belmont,78.0,85.0,2018-11-01,-12.5,-7.0,1
JacksonvilleSt,AustinPeay,67.0,71.0,2018-11-01,-1.0,-4.0,0
SanJoseState,ColoradoState,70.0,81.0,2018-11-01,-5.5,-11.0,0
ArkansasLR,SouthAlabama,43.0,52.0,2018-11-01,3.0,-9.0,0
SanDiego,Pepperdine,78.0,85.0,2018-11-01,0.0,-7.0,0
NewMexico,AirForce,84.0,78.0,2018-11-01,8.5,6.0,0
MiddleTennSt,WesternKentucky,53.0,69.0,2018-11-01,-6.5,-16.0,0
Richmond,SaintLouis,58.0,74.0,2018-11-01,6.0,-16.0,0
Auburn,Georgia,82.0,60.0,2018-11-01,11.0,22.0,1
Stanford,WashingtonState,88.0,62.0,2018-11-01,12.5,26.0,1
Mississippi,Arkansas,72.0,76.0,2018-11-01,-3.0,-4.0,0
BostonCollege,GeorgiaTech,52.0,71.0,2018-11-01,-3.0,-19.0,0
NorthernArizona,IdahoState,67.0,71.0,2018-11-01,8.0,-4.0,0
WestVirginia,TexasTech,66.0,54.0,2018-11-01,5.0,12.0,1
NewMexicoState,UMKC,74.0,71.0,2018-11-01,15.5,3.0,0
Furman,NCGreensboro,73.0,86.0,2018-11-01,5.5,-13.0,0
Wofford,TheCitadel,73.0,71.0,2018-11-01,15.5,2.0,0
WiscGreenBay,WiscMilwaukee,80.0,87.0,2018-11-01,6.0,-7.0,0
Toledo,WesternMichigan,67.0,59.0,2018-11-01,10.5,8.0,0
Wyoming,UNLV,69.0,78.0,2018-11-01,-6.5,-9.0,0
IPFW,SouthDakotaState,61.0,70.0,2018-11-01,-1.0,-9.0,0
SaintMarysCA,SantaClara,66.0,67.0,2018-11-01,13.0,-1.0,0
Texas,KansasState,64.0,50.0,2018-11-01,4.5,14.0,1
MontanaState,PortlandState,76.0,77.0,2018-11-01,1.0,-1.0,0
IowaState,Oklahoma,81.0,68.0,2018-11-01,2.0,13.0,1
LSU,MississippiSt,60.0,59.0,2018-11-01,8.0,1.0,0
California,WashingtonU,61.0,58.0,2018-11-01,-7.0,3.0,1
CalRiverside,CSFullerton,65.0,59.0,2018-11-01,7.0,6.0,0
OralRoberts,NorthDakota,88.0,73.0,2018-11-01,8.5,15.0,1
Duke,WakeForest,90.0,59.0,2018-11-01,18.0,31.0,1
Bradley,SoIllinois,67.0,48.0,2018-11-01,7.0,19.0,1
UtahState,Nevada,80.0,70.0,2018-11-01,7.5,10.0,1
GrandCanyon,CaliforniaBaptist,57.0,61.0,2018-11-01,2.0,-4.0,0
UTRioGrandeValley,ChicagoSt,87.0,63.0,2018-11-01,19.0,24.0,1
TennesseeTech,MurrayState,69.0,81.0,2018-11-01,-12.0,-12.0,2
Missouri,Florida,91.0,75.0,2018-11-01,-2.0,16.0,1
BYU,PortlandU,96.0,70.0,2018-11-01,18.5,26.0,1
UTEP,LouisianaTech,61.0,64.0,2018-11-01,-1.5,-3.0,0
Pacific,SanFrancisco,75.0,79.0,2018-11-01,0.0,-4.0,0
CalIrvine,Hawaii,74.0,60.0,2018-11-01,7.0,14.0,1
SanDiegoState,BoiseState,83.0,65.0,2018-11-01,12.0,18.0,1
UCLA,USC,63.0,74.0,2018-11-01,0.0,-11.0,0
LoyolaMarymount,Gonzaga,62.0,87.0,2018-11-01,-18.5,-25.0,0
CalSantaBarb,LongBeachState,52.0,55.0,2018-11-01,12.5,-3.0,0
CalPolySLO,CSNorthridge,74.0,56.0,2018-11-01,-5.0,18.0,1
SeattleU,UtahValley,83.0,50.0,2018-11-01,4.0,33.0,1
SacramentoState,WeberState,71.0,57.0,2018-11-01,6.0,14.0,1
Oregon,ArizonaState,78.0,69.0,2018-11-01,10.5,9.0,0
MDBaltimoreCo,Vermont,50.0,74.0,2018-11-01,-10.5,-24.0,0
RobertMorris,Wagner,94.0,62.0,2018-11-01,7.0,32.0,1
BostonU,Army,81.0,59.0,2018-11-01,8.0,22.0,1
LoyolaMaryland,Lafayette,62.0,65.0,2018-11-01,3.0,-3.0,0
Bucknell,HolyCross,75.0,60.0,2018-11-01,10.5,15.0,1
DelawareState,NCCentral,68.0,66.0,2018-11-01,-6.0,2.0,1
Radford,Campbell,68.0,63.0,2018-11-01,8.5,5.0,0
AlbanyNY,Maine,76.0,70.0,2018-11-01,12.5,6.0,0
CentralConn,Merrimack,46.0,58.0,2018-11-01,-6.5,-12.0,0
MDEasternShore,N.CarolinaA&T,53.0,91.0,2018-11-01,-4.5,-38.0,0
Stetson,FlaGulfCoast,62.0,66.0,2018-11-01,2.5,-4.0,0
Navy,Colgate,63.0,70.0,2018-11-01,-2.5,-7.0,0
CentralArkansas,SamHoustonSt,89.0,82.0,2018-11-01,-6.5,7.0,1
Bryant,MountStMarys,65.0,67.0,2018-11-01,7.0,-2.0,0
BethuneCookman,CoppinState,85.0,80.0,2018-11-01,8.0,5.0,0
FloridaA&M,MorganState,77.0,68.0,2018-11-01,0.0,9.0,1
Presbyterian,HighPoint,77.0,62.0,2018-11-01,4.5,15.0,1
Howard,NorfolkSt,63.0,71.0,2018-11-01,-8.0,-8.0,2
McNeeseState,NorthwesternSt,85.0,76.0,2018-11-01,7.5,9.0,1
AbileneChristian,TexasA&MCorpus,68.0,56.0,2018-11-01,8.0,12.0,1
LongIsland,FairDickinson,84.0,70.0,2018-11-01,5.0,14.0,1
SELouisiana,NichollsState,58.0,69.0,2018-11-01,-4.5,-11.0,0
Lipscomb,NorthAlabama,69.0,82.0,2018-11-01,7.0,-13.0,0
NorthFlorida,NJIT,66.0,78.0,2018-11-01,11.0,-12.0,0
Liberty,Jacksonville,54.0,37.0,2018-11-01,16.0,17.0,1
IncarnateWord,NewOrleansU,73.0,70.0,2018-11-01,-7.0,3.0,1
CharlestonSou,NCAsheville,69.0,71.0,2018-11-01,6.5,-2.0,0
UMassLowell,Binghamton,85.0,66.0,2018-11-01,11.5,19.0,1
Hampton,Longwood,83.0,80.0,2018-11-01,8.5,3.0,0
AlabamaState,MissValleySt,81.0,75.0,2018-11-01,5.0,6.0,1
Southern,Grambling,56.0,61.0,2018-11-01,-3.5,-5.0,0
AlcornState,JacksonState,65.0,76.0,2018-11-01,11.5,-11.0,0
St.FrancisPA,St.FrancisNY,81.0,80.0,2018-11-01,6.5,1.0,0
StonyBrook,NewHampshire,73.0,48.0,2018-11-01,-10.0,25.0,1
Lehigh,American,82.0,73.0,2018-11-01,1.0,9.0,1
Winthrop,GardnerWebb,99.0,95.0,2018-11-01,8.0,4.0,0
AlabamaA&M,ArkPineBluff,59.0,49.0,2018-11-01,8.0,10.0,1
HoustonBaptist,Lamar,92.0,102.0,2018-11-01,-4.0,-10.0,0
TexasSouthern,PrairieViewA&M,71.0,67.0,2018-11-01,1.5,4.0,1
Purdue,MichiganState,71.0,42.0,2018-11-02,-2.0,29.0,1
Connecticut,WichitaState,86.0,89.0,2018-11-02,-1.5,-3.0,0
Minnesota,Michigan,75.0,67.0,2018-11-02,2.0,8.0,1
St.Peter's,Canisius,68.0,72.0,2018-11-02,2.5,-4.0,0
Iona,Niagara,69.0,70.0,2018-11-02,9.0,-1.0,0
Marist,Rider,52.0,69.0,2018-11-02,-8.0,-17.0,0
IUPUI,NorthernKentucky,71.0,96.0,2018-11-02,-7.0,-25.0,0
Manhattan,Siena,81.0,69.0,2018-11-02,-2.0,12.0,1
Quinnipiac,Monmouth,84.0,70.0,2018-11-02,2.5,14.0,1
SouthFlorida,MemphisU,64.0,68.0,2018-11-02,-4.0,-4.0,2
IllinoisChicago,WrightState,76.0,72.0,2018-11-02,-6.0,4.0,1
Colorado,UtahU,91.0,52.0,2018-11-02,9.5,39.0,1
MiamiFlorida,Pittsburgh,66.0,58.0,2018-11-02,2.5,8.0,1
OregonState,Arizona,82.0,65.0,2018-11-02,-5.0,17.0,1
Montana,PortlandState,85.0,70.0,2018-11-03,6.0,15.0,1
Southern,JacksonState,56.0,50.0,2018-11-03,-1.5,6.0,1
LoyolaMaryland,BostonU,53.0,85.0,2018-11-03,-0.0,-32.0,0
DelawareState,N.CarolinaA&T,77.0,98.0,2018-11-03,-6.0,-21.0,0
BethuneCookman,MorganState,85.0,78.0,2018-11-03,5.0,7.0,1
Howard,SoCarolinaSt,95.0,101.0,2018-11-03,-5.0,-6.0,0
MDEasternShore,NCCentral,64.0,69.0,2018-11-03,-7.0,-5.0,1
FloridaA&M,CoppinState,65.0,54.0,2018-11-03,5.0,11.0,1
AlabamaA&M,MissValleySt,66.0,72.0,2018-11-03,14.0,-6.0,0
AlcornState,Grambling,87.0,69.0,2018-11-03,-2.5,18.0,1
AlabamaState,ArkPineBluff,56.0,61.0,2018-11-03,6.5,-5.0,0
OhioState,Nebraska,80.0,68.0,2018-11-04,17.5,12.0,0
Pittsburgh,Louisville,68.0,73.0,2018-11-04,-4.5,-5.0,0
Davidson,Richmond,64.0,70.0,2018-11-04,3.0,-6.0,0
Clemson,Duke,79.0,72.0,2018-11-04,-11.5,7.0,1
TexasA&M,LSU,85.0,89.0,2018-11-04,-6.0,-4.0,1
Florida,Mississippi,71.0,55.0,2018-11-04,10.0,16.0,1
MiamiOhio,KentState,77.0,74.0,2018-11-04,-4.5,3.0,1
Buffalo,Ohio,76.0,73.0,2018-11-04,7.5,3.0,0
WesternMichigan,BowlingGreen,82.0,85.0,2018-11-04,-3.0,-3.0,2
Toledo,CentralMichigan,67.0,74.0,2018-11-04,8.5,-7.0,0
EasternMichigan,BallState,52.0,69.0,2018-11-04,-3.5,-17.0,0
Tulane,CentralFlorida,55.0,74.0,2018-11-04,1.5,-19.0,0
NoIllinois,Akron,49.0,72.0,2018-11-04,-3.0,-23.0,0
Dayton,VaCommonwealth,79.0,65.0,2018-11-04,8.5,14.0,1
KansasState,TexasTech,63.0,77.0,2018-11-04,-3.5,-14.0,0
Northwestern,Iowa,62.0,75.0,2018-11-04,-5.0,-13.0,0
Villanova,Depaul,79.0,75.0,2018-11-04,10.5,4.0,0
WestVirginia,TCU,81.0,49.0,2018-11-04,8.5,32.0,1
Oklahoma,Kansas,52.0,66.0,2018-11-04,-6.5,-14.0,0
WakeForest,VirginiaTech,70.0,80.0,2018-11-04,-1.0,-10.0,0
Wisconsin,Maryland,56.0,54.0,2018-11-04,2.5,2.0,0
MississippiSt,Missouri,72.0,45.0,2018-11-04,3.5,27.0,1
Nevada,Wyoming,68.0,67.0,2018-11-04,15.5,1.0,0
FresnoState,SanDiegoState,55.0,64.0,2018-11-04,-7.5,-9.0,0
Butler,SetonHall,70.0,78.0,2018-11-05,5.0,-8.0,0
SouthCarolina,Kentucky,81.0,78.0,2018-11-05,-5.5,3.0,1
Syracuse,BostonCollege,76.0,50.0,2018-11-05,12.0,26.0,1
St.Bonaventure,Massachusetts,74.0,61.0,2018-11-05,7.0,13.0,1
Georgetown,Creighton,83.0,80.0,2018-11-05,1.5,3.0,1
FloridaState,Virginia,54.0,50.0,2018-11-05,6.0,4.0,0
NCState,MiamiFlorida,80.0,63.0,2018-11-05,8.0,17.0,1
Rutgers,IndianaU,59.0,50.0,2018-11-05,3.5,9.0,1
GeoWashington,GeorgeMason,73.0,67.0,2018-11-05,-2.0,6.0,1
Duquesne,Fordham,58.0,56.0,2018-11-05,17.0,2.0,0
Mercer,VMI,73.0,62.0,2018-11-05,5.0,11.0,1
Furman,WesternCarolina,83.0,79.0,2018-11-05,10.5,4.0,0
ETennesseeSt,Samford,88.0,63.0,2018-11-05,16.5,25.0,1
TheCitadel,NCGreensboro,69.0,79.0,2018-11-05,-12.0,-10.0,1
IndianaState,Evansville,65.0,42.0,2018-11-05,12.0,23.0,1
Fairfield,St.Peter's,61.0,51.0,2018-11-05,3.0,10.0,1
Georgia,Tennessee,80.0,63.0,2018-11-05,2.5,17.0,1
Chattanooga,Wofford,72.0,59.0,2018-11-05,-1.0,13.0,1
EastCarolina,Tulsa,49.0,65.0,2018-11-05,-3.5,-16.0,0
St.Josephs,RhodeIsland,61.0,71.0,2018-11-05,-8.0,-10.0,0
OklahomaState,Texas,64.0,76.0,2018-11-05,3.0,-12.0,0
Baylor,IowaState,68.0,55.0,2018-11-05,11.0,13.0,1
Marquette,Xavier,85.0,65.0,2018-11-05,4.0,20.0,1
MissouriSt,Bradley,78.0,91.0,2018-11-05,1.5,-13.0,0
NorthernIowa,Valparaiso,88.0,78.0,2018-11-05,11.5,10.0,0
NorthDakotaState,SouthDakota,72.0,70.0,2018-11-05,7.0,2.0,0
SouthDakotaState,NorthDakota,87.0,66.0,2018-11-05,8.0,21.0,1
Providence,St.Johns,63.0,58.0,2018-11-05,5.0,5.0,2
GeorgiaTech,NotreDame,74.0,78.0,2018-11-05,2.0,-4.0,0
Arkansas,Vanderbilt,75.0,55.0,2018-11-05,16.5,20.0,1
HoustonU,SMU,71.0,62.0,2018-11-05,8.0,9.0,1
Temple,WichitaState,65.0,53.0,2018-11-05,-3.0,12.0,1
Minnesota,PennState,75.0,69.0,2018-11-05,3.5,6.0,1
ColoradoState,NewMexico,105.0,72.0,2018-11-05,3.0,33.0,1
AirForce,BoiseState,85.0,78.0,2018-11-05,-0.0,7.0,1
UTEP,TexSanAntonio,80.0,77.0,2018-11-05,6.5,3.0,0
Alabama,Auburn,83.0,64.0,2018-11-05,-2.0,19.0,1
UCLA,Stanford,59.0,74.0,2018-11-05,2.5,-15.0,0
CSFullerton,CalIrvine,61.0,74.0,2018-11-05,-7.0,-13.0,0
UNLV,SanJoseState,98.0,87.0,2018-11-05,13.5,11.0,0
Lafayette,Colgate,71.0,67.0,2018-11-05,-2.5,4.0,1
FairDickinson,St.FrancisPA,85.0,100.0,2018-11-05,-3.0,-15.0,0
SacredHeart,CentralConn,66.0,55.0,2018-11-05,19.0,11.0,0
Hartford,StonyBrook,68.0,65.0,2018-11-05,-8.0,3.0,1
St.FrancisNY,LongIsland,66.0,69.0,2018-11-05,-0.0,-3.0,0
American,Bucknell,61.0,60.0,2018-11-05,3.0,1.0,0
Lehigh,Navy,83.0,88.0,2018-11-05,2.0,-5.0,0
NewHampshire,AlbanyNY,73.0,76.0,2018-11-05,-0.0,-3.0,0
Maine,UMassLowell,104.0,98.0,2018-11-05,-4.0,6.0,1
Binghamton,Vermont,53.0,72.0,2018-11-05,-15.0,-19.0,0
Merrimack,Bryant,71.0,67.0,2018-11-05,-0.0,4.0,1
McNeeseState,IncarnateWord,72.0,56.0,2018-11-05,12.5,16.0,1
NichollsState,NorthwesternSt,72.0,73.0,2018-11-05,13.0,-1.0,0
SELouisiana,TexasA&MCorpus,62.0,56.0,2018-11-05,2.0,6.0,1
HoustonBaptist,NewOrleansU,98.0,106.0,2018-11-05,-1.0,-8.0,0
Lamar,SamHoustonSt,75.0,80.0,2018-11-05,-1.0,-5.0,0
CentralArkansas,StephenF.Austin,76.0,77.0,2018-11-05,-9.0,-1.0,1
WrightState,ClevelandState,75.0,62.0,2018-11-06,16.0,13.0,0
CoastalCarolina,ArkansasLR,55.0,71.0,2018-11-06,4.5,-16.0,0
AppalachianSt,ArkansasState,83.0,80.0,2018-11-06,6.0,3.0,0
Troy,GeorgiaSouthern,66.0,82.0,2018-11-06,-6.0,-16.0,0
FloridaIntl,UAB,93.0,68.0,2018-11-06,0.0,25.0,1
Marshall,CharlotteU,75.0,77.0,2018-11-06,5.5,-2.0,0
FlaAtlantic,MiddleTennSt,97.0,94.0,2018-11-06,9.0,3.0,0
NorthernKentucky,YoungstownState,88.0,63.0,2018-11-06,9.0,25.0,1
Drexel,Elon,63.0,41.0,2018-11-06,7.5,22.0,1
Manhattan,Quinnipiac,69.0,57.0,2018-11-06,2.0,12.0,1
Monmouth,Marist,74.0,66.0,2018-11-06,13.5,8.0,0
CollCharleston,Northeastern,76.0,79.0,2018-11-06,4.0,-3.0,0
Delaware,William&Mary,68.0,77.0,2018-11-06,0.0,-9.0,0
NCWilmington,Hofstra,61.0,63.0,2018-11-06,-9.5,-2.0,1
MemphisU,Cincinnati,60.0,49.0,2018-11-06,5.0,11.0,1
LouisianaTech,Rice,72.0,56.0,2018-11-06,14.5,16.0,1
UMKC,CSBakersfield,64.0,74.0,2018-11-06,3.5,-10.0,0
WesternIllinois,OralRoberts,70.0,87.0,2018-11-06,-9.0,-17.0,0
LoyolaChicago,SoIllinois,64.0,48.0,2018-11-06,10.0,16.0,1
SouthernMiss,NorthTexas,52.0,72.0,2018-11-06,-7.0,-20.0,0
WiscMilwaukee,DetroitU,84.0,90.0,2018-11-06,5.5,-6.0,0
WiscGreenBay,Oakland,73.0,69.0,2018-11-06,4.5,4.0,0
ULMonroe,TexasState,63.0,64.0,2018-11-06,-4.5,-1.0,1
WesternKentucky,OldDominion,71.0,69.0,2018-11-06,5.5,2.0,0
SouthAlabama,GeorgiaState,63.0,72.0,2018-11-06,-1.0,-9.0,0
ULLafayette,UTArlington,65.0,81.0,2018-11-06,-5.5,-16.0,0
ChicagoSt,GrandCanyon,64.0,78.0,2018-11-06,-16.0,-14.0,1
SEMissouriSt,AustinPeay,59.0,84.0,2018-11-06,-6.5,-25.0,0
Arizona,UtahU,93.0,77.0,2018-11-06,13.0,16.0,1
SIUEdwardsville,TennesseeTech,69.0,72.0,2018-11-06,4.5,-3.0,0
EasternIllinois,JacksonvilleSt,70.0,69.0,2018-11-06,4.0,1.0,0
TennMartin,MurrayState,62.0,84.0,2018-11-06,-7.5,-22.0,0
TennesseeState,MoreheadState,64.0,48.0,2018-11-06,5.5,16.0,1
Pepperdine,LoyolaMarymount,75.0,67.0,2018-11-06,7.5,8.0,1
BYU,SanDiego,93.0,70.0,2018-11-06,16.5,23.0,1
IdahoState,WeberState,68.0,76.0,2018-11-06,1.0,-8.0,0
WashingtonState,Oregon,72.0,61.0,2018-11-06,-11.0,11.0,1
ArizonaState,Colorado,61.0,68.0,2018-11-06,-1.5,-7.0,0
Belmont,EasternKentucky,87.0,56.0,2018-11-06,20.5,31.0,1
UtahValley,NewMexicoState,56.0,70.0,2018-11-06,-8.0,-14.0,0
No.Colorado,SacramentoState,71.0,52.0,2018-11-06,7.5,19.0,1
SouthernUtah,NorthernArizona,72.0,75.0,2018-11-06,9.0,-3.0,0
SeattleU,UTRioGrandeValley,91.0,74.0,2018-11-06,7.0,17.0,1
LongBeachState,UCDavis,82.0,85.0,2018-11-06,1.0,-3.0,0
CalRiverside,CSNorthridge,68.0,80.0,2018-11-06,5.0,-12.0,0
PortlandU,Pacific,55.0,65.0,2018-11-06,-3.5,-10.0,0
USC,California,88.0,56.0,2018-11-06,12.0,32.0,1
IdahoU,E.Washington,75.0,78.0,2018-11-06,-7.0,-3.0,1
WashingtonU,OregonState,64.0,56.0,2018-11-06,4.5,8.0,1
Gonzaga,SantaClara,104.0,54.0,2018-11-06,20.5,50.0,1
Hawaii,CalPolySLO,65.0,61.0,2018-11-06,13.0,4.0,0
Drake,IllinoisState,84.0,74.0,2018-11-06,6.5,10.0,1
NJIT,Lipscomb,75.0,57.0,2018-11-06,2.5,18.0,1
USCUpstate,Radford,59.0,63.0,2018-11-06,-8.5,-4.0,1
NCAsheville,HighPoint,66.0,68.0,2018-11-06,13.0,-2.0,0
FlaGulfCoast,KennesawSt,73.0,51.0,2018-11-06,8.5,22.0,1
Hampton,Winthrop,95.0,116.0,2018-11-06,-8.0,-21.0,0
Longwood,Presbyterian,67.0,74.0,2018-11-06,4.5,-7.0,0
Campbell,CharlestonSou,62.0,77.0,2018-11-06,8.5,-15.0,0
NorthAlabama,Stetson,49.0,54.0,2018-11-06,7.5,-5.0,0
Jacksonville,NorthFlorida,68.0,75.0,2018-11-06,0.5,-7.0,0
HolyCross,Army,67.0,79.0,2018-11-06,-1.0,-12.0,0
Canisius,Siena,73.0,63.0,2018-11-07,1.0,10.0,1
Iona,Fairfield,64.0,57.0,2018-11-07,4.5,7.0,1
Niagara,Rider,70.0,68.0,2018-11-07,-4.5,2.0,1
SaintLouis,Dayton,76.0,78.0,2018-11-07,-7.5,-2.0,1
Wofford,Furman,66.0,52.0,2018-11-07,-3.0,14.0,1
MichiganState,Wisconsin,67.0,55.0,2018-11-07,7.5,12.0,1
Yale,Brown,70.0,56.0,2018-11-07,12.0,14.0,1
Iowa,Michigan,90.0,83.0,2018-11-07,4.0,7.0,1
PennState,OhioState,90.0,76.0,2018-11-08,-1.0,14.0,1
St.Johns,SetonHall,79.0,82.0,2018-11-08,-5.0,-3.0,1
MiamiFlorida,FloridaState,79.0,83.0,2018-11-08,-5.5,-4.0,1
Pittsburgh,NorthCarolina,66.0,52.0,2018-11-08,5.0,14.0,1
VirginiaTech,Syracuse,69.0,71.0,2018-11-08,4.0,-2.0,0
OklahomaState,Baylor,68.0,75.0,2018-11-08,-6.0,-7.0,0
IUPUI,IllinoisChicago,66.0,75.0,2018-11-08,-2.5,-9.0,0
Villanova,Connecticut,61.0,55.0,2018-11-08,10.0,6.0,0
RhodeIsland,LaSalle,66.0,63.0,2018-11-08,11.0,3.0,0
WiscGreenBay,DetroitU,83.0,80.0,2018-11-08,7.0,3.0,0
TexasA&M,SouthCarolina,67.0,81.0,2018-11-08,1.5,-14.0,0
IPFW,OralRoberts,68.0,92.0,2018-11-08,-1.5,-24.0,0
Depaul,Butler,79.0,66.0,2018-11-08,-3.5,13.0,1
BallState,MiamiOhio,71.0,62.0,2018-11-08,9.0,9.0,2
VMI,TheCitadel,88.0,79.0,2018-11-08,4.0,9.0,1
Florida,Auburn,69.0,47.0,2018-11-08,1.5,22.0,1
Harvard,Dartmouth,67.0,62.0,2018-11-08,12.0,5.0,0
NCState,Clemson,60.0,54.0,2018-11-08,7.0,6.0,0
Pennsylvania,St.Josephs,81.0,87.0,2018-11-08,9.5,-6.0,0
CentralMichigan,Buffalo,67.0,86.0,2018-11-08,0.0,-19.0,0
EasternMichigan,Ohio,58.0,60.0,2018-11-08,1.0,-2.0,0
Evansville,MissouriSt,58.0,68.0,2018-11-08,-3.5,-10.0,0
CoastalCarolina,ArkansasState,75.0,80.0,2018-11-08,8.0,-5.0,0
Georgetown,Marquette,80.0,84.0,2018-11-08,3.0,-4.0,0
KansasState,WestVirginia,84.0,68.0,2018-11-08,-6.5,16.0,1
Oklahoma,TCU,83.0,63.0,2018-11-08,4.0,20.0,1
Texas,Kansas,57.0,66.0,2018-11-08,-8.0,-9.0,0
Maryland,Purdue,57.0,50.0,2018-11-08,5.0,7.0,1
Delaware,Elon,79.0,78.0,2018-11-08,11.5,1.0,0
Drexel,William&Mary,84.0,57.0,2018-11-08,-3.0,27.0,1
Towson,JamesMadison,69.0,61.0,2018-11-08,8.0,8.0,2
Tulane,Tulsa,54.0,67.0,2018-11-08,1.0,-13.0,0
Akron,Toledo,89.0,99.0,2018-11-08,7.0,-10.0,0
VaCommonwealth,St.Bonaventure,91.0,63.0,2018-11-08,8.5,28.0,1
Arizona,Colorado,75.0,54.0,2018-11-08,6.0,21.0,1
GeorgeMason,Richmond,87.0,97.0,2018-11-08,-1.5,-10.0,0
DenverU,NebraskaOmaha,91.0,76.0,2018-11-08,-4.5,15.0,1
SouthernMiss,Rice,81.0,68.0,2018-11-08,1.0,13.0,1
Troy,GeorgiaState,75.0,65.0,2018-11-08,-7.5,10.0,1
ULMonroe,UTArlington,58.0,78.0,2018-11-08,-3.5,-20.0,0
Samford,Mercer,75.0,90.0,2018-11-08,3.0,-15.0,0
SouthernUtah,SacramentoState,74.0,49.0,2018-11-08,5.0,25.0,1
Alabama,Missouri,88.0,74.0,2018-11-08,6.5,14.0,1
WashingtonU,Oregon,61.0,64.0,2018-11-08,-1.0,-3.0,0
SanFrancisco,LoyolaMarymount,61.0,53.0,2018-11-08,10.5,8.0,0
No.Colorado,NorthernArizona,58.0,64.0,2018-11-08,11.0,-6.0,0
WashingtonState,OregonState,89.0,76.0,2018-11-08,-3.0,13.0,1
SouthAlabama,GeorgiaSouthern,74.0,68.0,2018-11-08,1.0,6.0,1
UtahValley,UTRioGrandeValley,72.0,70.0,2018-11-08,4.5,2.0,0
Pepperdine,SaintMarysCA,69.0,78.0,2018-11-08,-7.0,-9.0,0
WesternMichigan,KentState,67.0,63.0,2018-11-08,-5.5,4.0,1
AirForce,ColoradoState,65.0,78.0,2018-11-08,1.0,-13.0,0
TexSanAntonio,UTEP,86.0,70.0,2018-11-08,1.5,16.0,1
FlaAtlantic,UAB,65.0,68.0,2018-11-08,4.0,-3.0,0
WichitaState,HoustonU,54.0,65.0,2018-11-08,3.0,-11.0,0
TexasTech,IowaState,72.0,52.0,2018-11-08,8.0,20.0,1
CollCharleston,Hofstra,69.0,67.0,2018-11-08,4.0,2.0,0
Arkansas,Kentucky,66.0,73.0,2018-11-08,1.0,-7.0,0
BowlingGreen,NoIllinois,66.0,64.0,2018-11-08,7.0,2.0,0
EasternIllinois,TennesseeTech,84.0,59.0,2018-11-08,11.5,25.0,1
Quinnipiac,St.Peter's,51.0,71.0,2018-11-08,5.5,-20.0,0
AppalachianSt,ArkansasLR,57.0,73.0,2018-11-08,1.0,-16.0,0
